id,real,type,repo,commit_hash,component,symptom,bug_pattern,comment,localization
950,bug,Classical,Qiskit/qiskit-aer,29c8ca5bccad8ec76c5d269c14832d7df4ae6e64,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building","Fixer: ""Fix symbol resolution misbehaior for GCC and Clang on MacOS"". Inconsistent behaviour on Macos with cmake file. Reporter: ""this problem is similar to old report saying: gcc builds were failing on MacOS due to a problem with the dynamic symbol resolution.""",https://github.com/Qiskit/qiskit-aer/commit/29c8ca5bccad8ec76c5d269c14832d7df4ae6e64#diff-f15829ed2c58d3c4df800c97fbc2f9e591e59a29f02f258bfc6b029abc5c12b5R14
953,bug,Classical,Qiskit/qiskit-aer,e25aaaea83eaba1319cd0c770d47d1afd2156e0a,"Simulator, Quantum State Evaluation","Crash - OS/PL Error, Crash",Overlooked Corner Case,"From fixer: ""When a simulation fails for whatever reason, the result object (or Qobj) doesn't have a results field, so we have to properly deal with this scenario.""",https://github.com/Qiskit/qiskit-aer/commit/e25aaaea83eaba1319cd0c770d47d1afd2156e0a#diff-5944236c277e84b855a6efd4c8d70f3d902d4b0752cdcc254738ef00d04ec91cL159
964,bug,Quantum,Qiskit/qiskit-aer,cf5d8027d5a70f45751f1369f548b65c666442e1,"Quantum Abstractions, Simulator","Crash - OS/PL Error, Crash","Wrong Concept, Overlooked Corner Case, Wrong Identifier","From fixer: ""Fixes bug in NoiseModel.add_nonlocal_quantum_error where there was a key error if multiple nonlocal errors were added to the qubit and instruction."" Key error > dictionary key access exception",https://github.com/Qiskit/qiskit-aer/commit/cf5d8027d5a70f45751f1369f548b65c666442e1#diff-be0c127fa0e4df0167d52a831190dfeb5a278499f3904db43ba00bf31bfaa1d9L427
968,bug,Classical,Qiskit/qiskit-aer,6e4b479700f04ccf1a421b819e88fc2218dcdbd3,Simulator,"Crash - OS/PL Error, Crash",Incorrect Application Logic,"From fixer: ""The set_config method of the Data accumulator for the base controller class wasn't being called, so any additional data such as memory=True was being discarded when accumulated.""",https://github.com/Qiskit/qiskit-aer/commit/6e4b479700f04ccf1a421b819e88fc2218dcdbd3#diff-c02a2273aa95bc478764106bd982b275df23a69130499f0875a0db09f76cc672R602
980,bug,Classical,Qiskit/qiskit-aer,43580139161c5b96456ff984fa84a47c5fbcca9a,Simulator,"Incorrect Final Measurement, Incorrect Output","Typo, Wrong Static Mapping","Fixer: ""Fixes bug where cu3 was being applied as cu1 for unitary_simulator""",https://github.com/Qiskit/qiskit-aer/commit/43580139161c5b96456ff984fa84a47c5fbcca9a#diff-d046e0de0577bc2e733893e28cde827f3b88896b168fd0c32edcdd6cbcf75519L196
1072,fp,,Qiskit/qiskit-aer,acd216d040c0d9ec1161c82331820841cb13386f,,,,too big,
1101,fp,,ProjectQ-Framework/ProjectQ,0c55553b3dd12ff4dcb7cf277a3d30abf2050e44,,,,version mismatching for pypi package upload,
1114,fp,,ProjectQ-Framework/ProjectQ,b13748d3df2dd11b6181929c1ef0a571e61ce7f9,,,,remove warnings,
1117,fp,,ProjectQ-Framework/ProjectQ,539b3bfb076f7dd6e409901fe3d55b7cc18ac4ee,,,,fix example code in the doc,
1120,fp,,ProjectQ-Framework/ProjectQ,dfff0f35294c9a9081359e484fe20e972547f157,,,,documentation generation,
1125,fp,,ProjectQ-Framework/ProjectQ,10b4077acb81e8abe7a1e4220ed8eb20011e7f2e,,,,ci pipeline fix for auto realease,
1128,fp,,microsoft/QuantumLibraries,f81d0a113ab1f2a428224f575ce42a77688ac000,,,,,
1130,fp,,microsoft/QuantumLibraries,e179e61f5110752850b14c1fed7996fd66d55506,,,,fix link doc,
1133,fp,,microsoft/QuantumLibraries,873edab42e525680868eae6bffec5fd4486791a7,,,,change doc conventions,
1135,fp,,microsoft/QuantumLibraries,1dce88b12e384c777230db6e10cf555397486be6,,,,Fix formulas in documentation/comments.,
1136,fp,,microsoft/QuantumLibraries,2b8eea8f7a857dceee97f96d065d02e5e2c25cf0,,,,fix formulas in comments,
1140,fp,,microsoft/QuantumLibraries,5309f7bfcb40c8e71013efe00eddbe8954ebe78a,,,,,
1141,fp,,microsoft/QuantumLibraries,e7f41f29998e13427d5bbecf8daaf967f452335a,,,,fix comments/doc,
1143,fp,,microsoft/QuantumLibraries,1372b95bb837f10297814df867d6c01dccaf7a12,,,,,
1147,fp,,microsoft/QuantumLibraries,99ddbae7b848f78d0f487b4424c9e3553f437c6a,,,,The path to the secret cloud access key was wrong. Not relevant for all the users of the library.,
1148,fp,,microsoft/QuantumLibraries,d27d41f0c65263ac6a5280e1e07f201002636ed7,,,,,
1151,fp,,microsoft/QuantumLibraries,9741ff42e72851dfc3ef276924be15c972400b86,,,,fix comments/doc,
1155,fp,,microsoft/QuantumLibraries,c0e3d34d4173a9a3d03c51d61909f0c2b9dc7278,,,,fix comments,
1157,fp,,microsoft/QuantumLibraries,687692d75af05709f0f418f8f9715cdd67c9e572,,,,fix warnings,
1158,fp,,microsoft/QuantumLibraries,481e363528dcc5d79fd73e6eb976ce9eb2054d6a,,,,fix comments/doc,
1162,fp,,microsoft/QuantumLibraries,29192992da72f51a5b0355332552f4d76deb21cd,,,,fix comments/doc,
1168,fp,,microsoft/QuantumLibraries,988a9ee37f79adbafc33333d74749a804483c725,,,,Fix to comments/doc links,
1169,fp,,microsoft/QuantumLibraries,e6807e74272043784fd3e86fd8e48307fbbfd67b,,,,https://github.com/microsoft/QuantumLibraries/issues/346#issuecomment-707163681,
1173,fp,,microsoft/qsharp-compiler,578d7f7f4e03f6671e913b77c4df21214502c4e6,,,,Fix vscode extension,
1187,fp,,microsoft/qsharp-compiler,8f6934840900380fd26e94f439316e46ea38d89c,,,,code to generate documentation automatically (not part of the final code),
1193,fp,,microsoft/qsharp-compiler,8279e1f29afa84a5eaf4bbecee0fe569d06da107,,,,vscode problem in a json,
1207,fp,,microsoft/qsharp-compiler,bcc86744ed1eb5d885656d1e237e0047237cda52,,,,,
1214,fp,,microsoft/qsharp-compiler,2837183bf0c531da1b770ff5638d68787aac1c97,,,,code to generate documentation automatically (not part of the final code),
1225,fp,,microsoft/qsharp-compiler,e5db058df44360c48f37e6ec7f43119561307ee6,,,,Fix vscode extension,
1249,fp,,QE-Lab/OpenQL,545748fdcd7dce98427df5987718239a61b2fda9,,,,changed variable name. not clear,
1250,fp,,QE-Lab/OpenQL,df6262d59d0071bb3121090460143814cab142e7,,,,,
1255,fp,,QE-Lab/OpenQL,21bc4b7ca18c51c9263d7db421f11ef1bbd9bbbe,,,,"The window installer has troubles with the value of pi (3.14..), it was hardcoded so far. This bug fix instead changes the compiler directives to make it work. No bug because it was working also before with the hardcoded value.",
1269,fp,,QE-Lab/OpenQL,ee8278987b10a4dca2fb9d745e526935a7e18a99,,,,duplicate of our bug: 1287,
1274,fp,,QE-Lab/OpenQL,bd8d4e645b18bd73c1d7b2fa2b421e52927f3dee,,,,,
1276,fp,,QE-Lab/OpenQL,59f9dbfc34c84c95742dea21588ba0ca2045aff7,,,,,
1284,fp,,QE-Lab/OpenQL,62c7b66353358d218d82ec6fac2445fd0b273dca,,,,change in a submodule (which has its own repository),
1286,fp,,QE-Lab/OpenQL,df683898e04d4fc96c360f10a6779e2c5c891622,,,,fix doc,
1295,fp,,quantumlib/Cirq,aadc85c90bf581142ce371ed06835ffeba3d7a7b,,,,fix continuous integration,
13,fp,,Qiskit/qiskit-ignis,e8a4b14bc36dd6c1bbf11152c37e04fe597d4de7,,,,The name of a circuit used for randomized benchmarking .,
1326,fp,,quantumlib/Cirq,01506dcb8b1c568dc8c1015359e39e8eb3c581d5,,,,comment changed,
1336,fp,,quantumlib/Cirq,3297033a94fa8ffee54db4ede1b9150518303f1e,,,,docstring updated,
144,fp,,PennyLaneAI/pennylane,5ead345bf72bc58f1a7c015b24709e875342f485,,,,dix typo doc,
1478,fp,,quantumlib/Cirq,9208cb3b9d7e067967e0227ae7eac029498f24e6,,,,Readme related,
1525,fp,,quantumlib/Cirq,657188a62647f919077d4c012b75c91b40536049,,,,additional tests,
1584,fp,,quantumlib/Cirq,83d163ef69e26c4d28a3e033d5d7d3e569ade7ff,,,,change formula in a docstring,
1594,fp,,quantumlib/Cirq,d448a359ea4c52f4c1272b645e4b46c2ef9f88a8,,,,Doc related,
1634,fp,,aws/amazon-braket-sdk-python,6829662f0cdcdd35087d14ac6208db336bc69e2e,,,,"Fixer: ""Previously, gate subroutines for 2 controls or 2 targets took these as lists while the docs indicated that these are input as separate ints/qubits. For instance, in the docs, it has the example Circuit().swap(0, 1) while in reality only Circuit().swap([0, 1]) would have worked.""",
1635,fp,,aws/amazon-braket-sdk-python,14beaf3879b6a169d78b6342637d17fbc9c679bb,,,,readme changes,
1639,fp,,aws/amazon-braket-sdk-python,53b982248557538472c6b2b78475fa278b3e1510,,,,,
1648,fp,,aws/amazon-braket-sdk-python,db7ad3146d97fee147127dbc7c7aaa53f80dad33,,,,,
1649,fp,,aws/amazon-braket-sdk-python,2d0f8629b6a2802f0dc289a5f48ff181acbfa19f,,,,,
1666,fp,,aws/amazon-braket-sdk-python,6107ea22e9f14948292541b54518af11d4c8cc04,,,,,
1672,fp,,aws/amazon-braket-sdk-python,7e73af431fa8f2fcdd3dbb6fd56da754eb645570,,,,,
1675,fp,,aws/amazon-braket-sdk-python,26eb82cdb9751153fb2386b0892b6620e57daa49,,,,,
1681,fp,,aws/amazon-braket-sdk-python,c8b148b1bcd32a4af67096f8fb74439e3e1ee6c7,,,,,
1692,fp,,unitaryfund/mitiq,5a1e3466eceac39d7ef98e9206c1d46c541a5e3e,,,,fix documentation,
1693,fp,,unitaryfund/mitiq,6a92a4b03f901dd1ed800bc99603ec26b16975d3,,,,fix link,
1694,fp,,unitaryfund/mitiq,cf69b7ff92baa70d5e9ce108661f585b1e46e807,,,,,
1695,fp,,unitaryfund/mitiq,d7d7e4825e12745763de37b8f12ba5658e90e941,,,,,
1700,fp,,unitaryfund/mitiq,7fdb6121f8bcdc3f4453b431fe86b75db6f6e269,,,,fix documentation,
1703,fp,,unitaryfund/mitiq,215af3259fa8748d51a1610ac4a80e79a8357118,,,,changes in the make file for doc compilation,
1707,fp,,unitaryfund/mitiq,387fb7e0140c6e1f6017aa35107f5610f6079277,,,,fix changelog,
1709,fp,,unitaryfund/mitiq,e7adb27f7b9c9fb3179a268d984bc0e8c86f1b79,,,,fix type annotations,
1712,fp,,unitaryfund/mitiq,8ccac2ed5accefbe436267f4c63f08ed7151de1a,,,,accidental commit few empty line added,
1713,fp,,unitaryfund/mitiq,c63e542428c81802bf3c3ec623e564d6dd66fd2b,,,,fix documentation,
1714,fp,,unitaryfund/mitiq,58fdff01d53c0b9cf9b068d60e005c094ca6ffcb,,,,,
1717,fp,,unitaryfund/mitiq,a639798213ee20b7b806380b8d700c193b54f9c7,,,,,
1718,fp,,unitaryfund/mitiq,52afc73b4035ec4b907fcceedd3997396e9417a7,,,,fix dependable github bot,
1719,fp,,unitaryfund/mitiq,af36e06ce25ebf19f9d3049b65a88f4788fe5150,,,,,
1724,fp,,aspuru-guzik-group/tequila,cf6911e60b863e04c7aee7b12b992632b7b28217,,,,documentation,
1725,fp,,aspuru-guzik-group/tequila,4191b7f088236d81fea524fec9bb011c7dac5e05,,,,,
1732,fp,,aspuru-guzik-group/tequila,464085265e125222c63e65446861e9c0a2428bab,,,,,
1737,fp,,aspuru-guzik-group/tequila,23927343b54f2fb628af821ef488921af6ad8f46,,,,duplicate,
1739,fp,,aspuru-guzik-group/tequila,fa42275f20e308f7526de85812e126e3df62440c,,,,refactoring/renaming,
1740,fp,,aspuru-guzik-group/tequila,afd00a8283f419add5520d64cf337b0ff0467792,,,,duplicate,
1757,fp,,qulacs/qulacs,dd861ddf9caafe02093bb6baf108364fa89b5df1,,,,,
1760,fp,,qulacs/qulacs,8e12317f19479b760673976a81a523fa7a5e574e,,,,,
1761,fp,,qulacs/qulacs,d808cedf634e164ade54b02395d58f71bfcb10e5,,,,,
1771,fp,,qulacs/qulacs,7a7f7edbcd2a56e34056a10cb396392266be1d01,,,,fix readme,
1779,fp,,qulacs/qulacs,d6f5b3b827db91067ca7c96ddca75da904099390,,,,Fix tutorial code. Because of API change ,
1790,fp,,qulacs/qulacs,fda9a40cbf3f706acb0f31b97a2dabf9e17d055a,,,,"perfective refatoring: ""functions such as ""get_norm"" or ""state_norm"" actually return squared norm <a|a> or Tr[rho]. Since this is confusing...""",
1794,fp,,qulacs/qulacs,3a9098d03271fe99068a4850781f25e6201d0058,,,,"unknown downgrade of version, they mention a flag which is not in the commit",
1821,fp,,xanaduai/strawberryfields,d1c67b91bee3c0aae2c340bee22049fa74673dca,,,,fix typo in the documentation,
1825,fp,,xanaduai/strawberryfields,0cf8019ee7ba677773601a281fa214131dd7b7f5,,,,change of implicit tensorflow dimension conversion to explicit,
1830,fp,,xanaduai/strawberryfields,83939f0f279d6360496276366f9cb84b6e54e508,,,,perfective,
1838,fp,,xanaduai/strawberryfields,c4a38f422d4a4cc3f51c094f9cb784940828685b,,,,,
1841,fp,,xanaduai/strawberryfields,fc7bdfa2a11612e81181d6ec046ef9326583cfbb,,,,css problem doc,
1848,fp,,xanaduai/strawberryfields,630180ee7a650348607aa8d31c039957fdd84e66,,,,,
1853,fp,,xanaduai/strawberryfields,e5952f78cf65d4d1899ea5d6087d075048ab6b74,,,,,
1867,fp,,eclipse/xacc,e9abcf28135a2ffe0ede64b19050d5d9318588b7,,,,fix to travis config file,
1895,fp,,eclipse/xacc,218711d975427b2622b6245b6e82baa1993a305f,,,,"not clear if the bug was fixed, therefore if the spot code location was relevant and with a bug",
1925,fp,,rigetti/pyquil,49d377b712fb49d178b9424e05241d582487e406,,,,doc improvements,
1945,fp,,rigetti/pyquil,d974a11165502e0d2d552bd2a3797d84639665b7,,,,perfective: better error message,
1947,fp,,rigetti/pyquil,ca658a0bf8f3090fbf775146ab0845b15c1d1e16,,,,,
1948,fp,,rigetti/pyquil,e5ae01145c1f0eda38863c5f1af058133ad3a1e2,,,,,
1954,fp,,rigetti/pyquil,915186bee320aa2d7450d55075c5b4fd1c9c73d9,,,,modification to makefile to exclude test files,
1958,fp,,rigetti/pyquil,100fd7af95bd688d439e5e5a984ff01914e1d281,,,,docstring,
1966,fp,,rigetti/pyquil,21335f25d62c9951d77f1eba01ccd13012facd00,,,,,
1977,fp,,rigetti/pyquil,371ec4199260ac2bae1dbd1f458a494bbe201434,,,,"FP because perfective. Reporter: ""Line 172 of _wavefunction_simulator.py cannot be execute, and has no test coverage."".  OL labels : classical, Simulator, Job Manager, Crash - OS/PL Error, Deprecated methods",
2,fp,,Qiskit/qiskit-ignis,640c2401b7d3821d77179a713b5ca14348a09b40,,,,linter,
2020,fp,,rigetti/pyquil,03581b0997865e0b59b66ccaae4da618e71b7e75,,,,CI/CD directive to check the commit message before accepting it.,
2026,fp,,rigetti/pyquil,7d54936c44e5074e13cf4fc14d14fa3d0443fd23,,,,perfective,
2027,fp,,rigetti/pyquil,c612859c4f040f72d76450ce8975da6c0dd72a46,,,,ci/cd fix,
2035,fp,,dwavesystems/dwave-system,8731624ef7b8365ccca17204db18779f125609a3,,,,Fix travis config file,
2037,fp,,dwavesystems/dwave-system,2b38b2707d3c74a6990ba4018fbbc9d1a347ff2b,,,,fix deploy config file (circleci),
2038,fp,,dwavesystems/dwave-system,f6c81c99d0f6e870f2a6d40c4db64520757d04bb,,,,Version package update,
2041,fp,,dwavesystems/dwave-system,637a3c1823d608e24c04ee355ae43b2590388216,,,,more refactoring: move everything into single namespace package,
2042,fp,,dwavesystems/dwave-system,a39b47b1de3a1c85c39003551034721930e2c468,,,,fixed as in static,
2044,fp,,dwavesystems/dwave-system,e36e0baf28c82594b88607680931f006ef624886,,,,Fix in the doc,
2045,fp,,dwavesystems/dwave-system,e3a8da83d8c312316c4b9d17666aa93a144457d9,,,,,
2054,fp,,dwavesystems/dwave-system,ee07960385d9ccb69de134767400220b252cde9a,,,,,
2059,fp,,dwavesystems/dwave-system,d043ddc834f99e7c5f3f5b82f1836a08ed3de2db,,,,,
2061,fp,,dwavesystems/dwave-system,7c5b381a08e2b09f7d71307b9d55ba96b6a63bde,,,,Support backward compatibility.,
2062,fp,,dwavesystems/dwave-system,fd1d5936ffa5ae3fa2539e619202c3f0e07fd64d,,,,Skip tests on the doc.,
2075,fp,,microsoft/qsharp-runtime,fb35f0fb3be372de089f100a326e0faa1bbb538a,,,,,
209,fp,,Qiskit/qiskit-terra,138484e41eb8bd504f3b6977e267efdd0d9f208b,,,,,
2090,fp,,microsoft/qsharp-runtime,fde97fd34e29741c4881b3fdcf16f9c7dd6ba6f0,,,,change only doc,
2107,fp,,microsoft/qsharp-runtime,edf6bdb1c295ffc816de64cbc24401067406751c,,,,perfective. avoid a ot of copies of the same datastrucutre.,
2122,fp,,microsoft/qsharp-runtime,3c8a96eeec5e4cee33f0b376710327f02069e90e,,,,doc change,
2132,fp,,microsoft/qsharp-runtime,b3a3349ea763eac05222619f7440674b3d45d292,,,,link in doc,
2139,fp,,microsoft/qsharp-runtime,d020bab6a00a2d993729a5843ec5c1213c306324,,,,link in doc,
24,fp,,Qiskit/qiskit-ignis,13133b0e95dec69521a6b90e9dd83e17de2f6f51,,,,reverting a renaming of a variabke because of a name clashing,
25,fp,,Qiskit/qiskit-ignis,8f6aad2d6cf94ee33cbc8aaeb4afabad05a8cedd,,,,feature request,
277,fp,,Qiskit/qiskit-terra,f4740c6be7403f32ffc75ebc6d94a5667e2d2b83,,,,,
28,fp,,Qiskit/qiskit-ignis,a136e72156a20c233446ebd6108038cba7ac9f1b,,,,changes to the doc and type annotation added,
306,fp,,Qiskit/qiskit-terra,699aa874e0a226d62a57e7e329e0eb87f44ade4f,,,,"change to the schema in a json file, no executable code involved.",
374,fp,,Qiskit/qiskit-terra,5f4102a8065ebf1772cde0acf69f2010b970d569,,,,fix bug in ci/cd travis: wrong url,
549,fp,,Qiskit/qiskit-terra,729a78b70ec13a83a3898c49c413d1abfcd5eb61,,,,,
6,fp,,Qiskit/qiskit-ignis,cfcdb0db739f3497abae80898d1a9cdd2be46a37,,,,improved the readme,
609,fp,,Qiskit/qiskit-terra,91d7f31796766a8ac3fb65ac6c803cd17574afeb,,,,,
9,fp,,Qiskit/qiskit-ignis,c4c66591c7bccc0d94bb830239611870f38a1887,,,,docstring improvements,
919,fp,,Qiskit/qiskit-aer,23d646703ee1821866591294c9cb5f70bcb9d3a8,,,,too big. tangled commit. 35 file changed,
920,fp,,Qiskit/qiskit-aer,7d68448d5ab0ad3541bf2697f2d4bc30824108a5,,,,readme,
931,fp,,Qiskit/qiskit-aer,d102f9d1600c915da588c1752415506c3439418e,,,,removed files,
94,fp,,PennyLaneAI/pennylane,2be326b640abedd382c7f2d1b6dd8f4f67b3d323,,,,changelog only,
